"base_year_month","vessel_capacity","port_stay_bunker_consumption","idling_bunker_consumption","pilot_inout_bunker_consumption"
"202601",18260,1.010,0.000,2.600
"202601",18230,1.010,0.000,2.600
"202601",18240,1.010,0.000,2.600
"202601",18250,1.010,0.000,2.600
"202601",18270,1.010,0.000,2.600
"202601",18280,1.010,0.000,2.600
"202601",18290,1.010,0.000,2.600
"202601",18300,1.010,0.000,2.600
"202601",18310,1.010,0.000,2.600
"202601",18320,1.010,0.000,2.600
"202601",18330,1.010,0.000,2.600
"202601",18340,1.010,0.000,2.600
"202601",18350,1.010,0.000,2.600
"202601",18360,1.010,0.000,2.600
"202601",18370,1.010,0.000,2.600
"202601",18380,1.010,0.000,2.600
"202601",18390,1.010,0.000,2.600
"202601",18400,1.010,0.000,2.600
"202601",18410,1.010,0.000,2.600
"202601",18420,1.010,0.000,2.600
"202601",18430,1.010,0.000,2.600
"202601",18440,1.010,0.000,2.600
"202601",18450,1.010,0.000,2.600
"202601",18460,1.010,0.000,2.600
"202601",18470,1.010,0.000,2.600
"202601",18480,1.010,0.000,2.600
"202601",18490,1.010,0.000,2.600
"202601",18500,1.010,0.000,2.600
"202601",18510,1.010,0.000,2.600
"202601",18520,1.010,0.000,2.600
"202601",18530,1.010,0.000,2.600
"202601",18540,1.010,0.000,2.600
"202601",18550,1.010,0.000,2.600
"202601",18560,1.010,0.000,2.600
"202601",18570,1.010,0.000,2.600
"202601",18580,1.010,0.000,2.600
"202601",18590,1.010,0.000,2.600
"202601",18600,1.010,0.000,2.600
"202601",18610,1.010,0.000,2.600
"202601",18620,1.010,0.000,2.600
"202601",18630,1.010,0.000,2.600
"202601",18640,1.010,0.000,2.600
"202601",18650,1.010,0.000,2.600
"202601",18660,1.010,0.000,2.600
"202601",18670,1.010,0.000,2.600
"202601",18680,1.010,0.000,2.600
"202601",18690,1.010,0.000,2.600
"202601",18700,1.010,0.000,2.600
"202601",18710,1.010,0.000,2.600
"202601",18720,1.010,0.000,2.600
"202601",18730,1.010,0.000,2.600
"202601",18740,1.010,0.000,2.600
"202601",18750,1.010,0.000,2.600
"202601",18760,1.010,0.000,2.600
"202601",18770,1.010,0.000,2.600
"202601",18780,1.010,0.000,2.600
"202601",18790,1.010,0.000,2.600
"202601",18800,1.010,0.000,2.600
"202601",18810,1.010,0.000,2.600
"202601",18820,1.010,0.000,2.600
"202601",18830,1.010,0.000,2.600
"202601",18840,1.010,0.000,2.600
"202601",18850,1.010,0.000,2.600
"202601",18860,1.010,0.000,2.600
"202601",18870,1.010,0.000,2.600
"202601",18880,1.010,0.000,2.600
"202601",18890,1.010,0.000,2.600
"202601",18900,1.010,0.000,2.600
"202601",18910,1.010,0.000,2.600
"202601",18920,1.010,0.000,2.600
"202601",18930,1.010,0.000,2.600
"202601",18940,1.010,0.000,2.600
"202601",18950,1.010,0.000,2.600
"202601",18960,1.010,0.000,2.600
"202601",18970,1.010,0.000,2.600
"202601",18980,1.010,0.000,2.600
"202601",18990,1.010,0.000,2.600
"202601",19000,1.010,0.000,2.600
"202601",19010,1.010,0.000,2.600
"202601",19020,1.010,0.000,2.600
"202601",19030,1.010,0.000,2.600
"202601",19040,1.010,0.000,2.600
"202601",19050,1.010,0.000,2.600
"202601",19060,1.010,0.000,2.600
"202601",19070,1.010,0.000,2.600
"202601",19080,1.010,0.000,2.600
"202601",19090,1.010,0.000,2.600
"202601",19100,1.010,0.000,2.600
"202601",19110,1.010,0.000,2.600
"202601",19120,1.010,0.000,2.600
"202601",19130,1.010,0.000,2.600
"202601",19140,1.010,0.000,2.600
"202601",19150,1.010,0.000,2.600
"202601",19160,1.010,0.000,2.600
"202601",19170,1.010,0.000,2.600
"202601",19180,1.010,0.000,2.600
"202601",19190,1.010,0.000,2.600
"202601",19200,1.010,0.000,2.600
"202601",19210,1.010,0.000,2.600
"202601",19220,1.010,0.000,2.600
"202601",19230,1.010,0.000,2.600
"202601",19240,1.010,0.000,2.600
"202601",19250,1.010,0.000,2.600
"202601",19260,1.010,0.000,2.600
"202601",19270,1.010,0.000,2.600
"202601",19280,1.010,0.000,2.600
"202601",19290,1.010,0.000,2.600
"202601",19300,1.010,0.000,2.600
"202601",19310,1.010,0.000,2.600
"202601",19320,1.010,0.000,2.600
"202601",19330,1.010,0.000,2.600
"202601",19340,1.010,0.000,2.600
"202601",19350,1.010,0.000,2.600
"202601",19360,1.010,0.000,2.600
"202601",19370,1.010,0.000,2.600
"202601",19410,1.010,0.000,2.600
"202601",19380,1.010,0.000,2.600
"202601",19390,1.010,0.000,2.600
"202601",19400,1.010,0.000,2.600
"202601",19420,1.010,0.000,2.600
"202601",19430,1.010,0.000,2.600
"202601",19440,1.010,0.000,2.600
"202601",19450,1.010,0.000,2.600
"202601",19460,1.010,0.000,2.600
"202601",19470,1.010,0.000,2.600
"202601",19480,1.010,0.000,2.600
"202601",19490,1.010,0.000,2.600
"202601",19500,1.010,0.000,2.600
"202601",19510,1.010,0.000,2.600
"202601",19520,1.010,0.000,2.600
"202601",19530,1.010,0.000,2.600
"202601",19540,1.010,0.000,2.600
"202601",19550,1.010,0.000,2.600
"202601",19560,1.010,0.000,2.600
"202601",19570,1.010,0.000,2.600
"202601",19580,1.010,0.000,2.600
"202601",19590,1.010,0.000,2.600
"202601",19600,1.010,0.000,2.600
"202601",19610,1.010,0.000,2.600
"202601",19620,1.010,0.000,2.600
"202601",19630,1.010,0.000,2.600
"202601",19640,1.010,0.000,2.600
"202601",19650,1.010,0.000,2.600
"202601",19660,1.010,0.000,2.600
"202601",19670,1.010,0.000,2.600
"202601",19680,1.010,0.000,2.600
"202601",19690,1.010,0.000,2.600
"202601",19700,1.010,0.000,2.600
"202601",19710,1.010,0.000,2.600
"202601",19720,1.010,0.000,2.600
"202601",19730,1.010,0.000,2.600
"202601",19740,1.010,0.000,2.600
"202601",19750,1.010,0.000,2.600
"202601",19760,1.010,0.000,2.600
"202601",19770,1.010,0.000,2.600
"202601",19780,1.010,0.000,2.600
"202601",19790,1.010,0.000,2.600
"202601",19800,1.010,0.000,2.600
"202601",19810,1.010,0.000,2.600
"202601",19820,1.010,0.000,2.600
"202601",19830,1.010,0.000,2.600
"202601",19840,1.010,0.000,2.600
"202601",19850,1.010,0.000,2.600
"202601",19860,1.010,0.000,2.600
"202601",19870,1.010,0.000,2.600
"202601",19880,1.010,0.000,2.600
"202601",19890,1.010,0.000,2.600
"202601",19900,1.010,0.000,2.600
"202601",19910,1.010,0.000,2.600
"202601",19920,1.010,0.000,2.600
"202601",19930,1.010,0.000,2.600
"202601",19940,1.010,0.000,2.600
"202601",19950,1.010,0.000,2.600
"202601",19960,1.010,0.000,2.600
"202601",19970,1.010,0.000,2.600
"202601",19980,1.010,0.000,2.600
"202601",19990,1.010,0.000,2.600
"202601",20000,1.010,0.000,2.600
"202601",20010,1.010,0.000,2.600
"202601",20020,1.010,0.000,2.600
"202601",20030,1.010,0.000,2.600
"202601",20040,1.010,0.000,2.600
"202601",20050,1.010,0.000,2.600
"202601",20060,1.010,0.000,2.600
"202601",20070,1.010,0.000,2.600
"202601",20080,1.010,0.000,2.600
"202601",20090,1.010,0.000,2.600
"202601",20100,1.010,0.000,2.600
"202601",20110,1.010,0.000,2.600
"202601",20120,1.010,0.000,2.600
"202601",20130,1.010,0.000,2.600
"202601",20140,1.010,0.000,2.600
"202601",20150,1.010,0.000,2.600
"202601",20160,1.010,0.000,2.600
"202601",20170,1.010,0.000,2.600
"202601",20180,1.010,0.000,2.600
"202601",20190,1.010,0.000,2.600
"202601",20200,1.010,0.000,2.600
"202601",20210,1.010,0.000,2.600
"202601",20220,1.010,0.000,2.600
"202601",20230,1.010,0.000,2.600
"202601",20240,1.010,0.000,2.600
"202601",20250,1.010,0.000,2.600
"202601",20260,1.010,0.000,2.600
"202601",20270,1.010,0.000,2.600
"202601",20280,1.010,0.000,2.600
"202601",20290,1.010,0.000,2.600
"202601",20300,1.010,0.000,2.600
"202601",20310,1.010,0.000,2.600
"202601",20320,1.010,0.000,2.600
"202601",20330,1.010,0.000,2.600
"202601",20340,1.010,0.000,2.600
"202601",20350,1.010,0.000,2.600
"202601",20360,1.010,0.000,2.600
"202601",20370,1.010,0.000,2.600
"202601",20380,1.010,0.000,2.600
"202601",20390,1.010,0.000,2.600
"202601",20400,1.010,0.000,2.600
"202601",20410,1.010,0.000,2.600
"202601",20420,1.010,0.000,2.600
"202601",20430,1.010,0.000,2.600
"202601",20440,1.010,0.000,2.600
"202601",20450,1.010,0.000,2.600
"202601",20460,1.010,0.000,2.600
"202601",20470,1.010,0.000,2.600
"202601",20480,1.010,0.000,2.600
"202601",20490,1.010,0.000,2.600
"202601",20500,1.010,0.000,2.600
"202601",20510,1.010,0.000,2.600
"202601",20520,1.010,0.000,2.600
"202601",20560,1.010,0.000,2.600
"202601",20530,1.010,0.000,2.600
"202601",20540,1.010,0.000,2.600
"202601",20550,1.010,0.000,2.600
"202601",20570,1.010,0.000,2.600
"202601",20580,1.010,0.000,2.600
"202601",20590,1.010,0.000,2.600
"202601",20600,1.010,0.000,2.600
"202601",20610,1.010,0.000,2.600
"202601",20620,1.010,0.000,2.600
"202601",20630,1.010,0.000,2.600
"202601",20640,1.010,0.000,2.600
"202601",20650,1.010,0.000,2.600
"202601",20660,1.010,0.000,2.600
"202601",20670,1.010,0.000,2.600
"202601",20680,1.010,0.000,2.600
"202601",20690,1.010,0.000,2.600
"202601",20700,1.010,0.000,2.600
"202601",20710,1.010,0.000,2.600
"202601",20720,1.010,0.000,2.600
"202601",20730,1.010,0.000,2.600
"202601",20740,1.010,0.000,2.600
"202601",20750,1.010,0.000,2.600
"202601",20760,1.010,0.000,2.600
"202601",20770,1.010,0.000,2.600
"202601",20780,1.010,0.000,2.600
"202601",20790,1.010,0.000,2.600
"202601",20800,1.010,0.000,2.600
"202601",20810,1.010,0.000,2.600
"202601",20820,1.010,0.000,2.600
"202601",20830,1.010,0.000,2.600
"202601",20840,1.010,0.000,2.600
"202601",20850,1.010,0.000,2.600
"202601",20860,1.010,0.000,2.600
"202601",20870,1.010,0.000,2.600
"202601",20880,1.010,0.000,2.600
"202601",20890,1.010,0.000,2.600
"202601",20900,1.010,0.000,2.600
"202601",20910,1.010,0.000,2.600
"202601",20920,1.010,0.000,2.600
"202601",20930,1.010,0.000,2.600
"202601",20940,1.010,0.000,2.600
"202601",20950,1.010,0.000,2.600
"202601",20960,1.010,0.000,2.600
"202601",20970,1.010,0.000,2.600
"202601",20980,1.010,0.000,2.600
"202601",20990,1.010,0.000,2.600
"202601",21000,1.010,0.000,2.600
"202602",2500,0.320,0.000,1.200
"202602",2510,0.320,0.000,1.200
"202602",2520,0.320,0.000,1.200
"202602",2530,0.320,0.000,1.200
"202602",2540,0.320,0.000,1.200
"202602",2550,0.320,0.000,1.200
"202602",2560,0.320,0.000,1.200
"202602",2570,0.320,0.000,1.200
"202602",2580,0.320,0.000,1.200
"202602",2590,0.320,0.000,1.200
"202602",2600,0.320,0.000,1.200
"202602",2610,0.320,0.000,1.200
"202602",2620,0.320,0.000,1.200
"202602",2630,0.320,0.000,1.200
"202602",2640,0.320,0.000,1.200
"202602",2650,0.320,0.000,1.200
"202602",2660,0.320,0.000,1.200
"202602",2670,0.320,0.000,1.200
"202602",2680,0.320,0.000,1.200
"202602",2690,0.320,0.000,1.200
"202602",2700,0.320,0.000,1.200
"202602",2710,0.320,0.000,1.200
"202602",2720,0.320,0.000,1.200
"202602",2730,0.320,0.000,1.200
"202602",2740,0.320,0.000,1.200
"202602",2750,0.320,0.000,1.200
"202602",2760,0.320,0.000,1.200
"202602",2770,0.320,0.000,1.200
"202602",2780,0.320,0.000,1.200
"202602",2790,0.320,0.000,1.200
"202602",2800,0.320,0.000,1.200
"202602",2810,0.320,0.000,1.200
"202602",2820,0.320,0.000,1.200
"202602",2830,0.320,0.000,1.200
"202602",2840,0.320,0.000,1.200
"202602",2850,0.320,0.000,1.200
"202602",2860,0.320,0.000,1.200
"202602",2870,0.320,0.000,1.200
"202602",2880,0.320,0.000,1.200
"202602",2890,0.320,0.000,1.200
"202602",2900,0.320,0.000,1.200
"202602",2910,0.320,0.000,1.200
"202602",2920,0.320,0.000,1.200
"202602",2930,0.320,0.000,1.200
"202602",2940,0.320,0.000,1.200
"202602",2950,0.320,0.000,1.200
"202602",2960,0.320,0.000,1.200
"202602",2970,0.320,0.000,1.200
"202602",2980,0.320,0.000,1.200
"202602",2990,0.320,0.000,1.200
"202602",3000,0.320,0.000,1.200
"202602",3010,0.320,0.000,1.200
"202602",3020,0.320,0.000,1.200
"202602",3030,0.320,0.000,1.200
"202602",3040,0.320,0.000,1.200
"202602",3050,0.320,0.000,1.200
"202602",3060,0.320,0.000,1.200
"202602",3070,0.320,0.000,1.200
"202602",3080,0.320,0.000,1.200
"202602",3090,0.320,0.000,1.200
"202602",3100,0.320,0.000,1.200
"202602",3110,0.320,0.000,1.200
"202602",3120,0.320,0.000,1.200
"202602",3130,0.320,0.000,1.200
"202602",3140,0.320,0.000,1.200
"202602",3150,0.320,0.000,1.200
"202602",3160,0.320,0.000,1.200
"202602",3170,0.320,0.000,1.200
"202602",3180,0.320,0.000,1.200
"202602",3220,0.320,0.000,1.200
"202602",3190,0.320,0.000,1.200
"202602",3200,0.320,0.000,1.200
"202602",3210,0.320,0.000,1.200
"202602",3230,0.320,0.000,1.200
"202602",3240,0.320,0.000,1.200
"202602",3250,0.320,0.000,1.200
"202602",3260,0.320,0.000,1.200
"202602",3270,0.320,0.000,1.200
"202602",3280,0.320,0.000,1.200
"202602",3290,0.320,0.000,1.200
"202602",3300,0.320,0.000,1.200
"202602",3310,0.320,0.000,1.200
"202602",3320,0.320,0.000,1.200
"202602",3330,0.320,0.000,1.200
"202602",3340,0.320,0.000,1.200
"202602",3350,0.320,0.000,1.200
"202602",3360,0.320,0.000,1.200
"202602",3370,0.320,0.000,1.200
"202602",3380,0.320,0.000,1.200
"202602",3390,0.320,0.000,1.200
"202602",3400,0.320,0.000,1.200
"202602",3410,0.320,0.000,1.200
"202602",3420,0.320,0.000,1.200
"202602",3430,0.320,0.000,1.200
"202602",3440,0.320,0.000,1.200
"202602",3450,0.320,0.000,1.200
"202602",3460,0.320,0.000,1.200
"202602",3470,0.320,0.000,1.200
"202602",3480,0.320,0.000,1.200
"202602",3490,0.320,0.000,1.200
"202602",3500,0.320,0.000,1.200
"202602",3510,0.320,0.000,1.200
"202602",3520,0.320,0.000,1.200
"202602",3530,0.320,0.000,1.200
"202602",3540,0.320,0.000,1.200
"202602",3550,0.320,0.000,1.200
"202602",3560,0.320,0.000,1.200
"202602",3570,0.320,0.000,1.200
"202602",3580,0.320,0.000,1.200
"202602",3590,0.320,0.000,1.200
"202602",3600,0.320,0.000,1.200
"202602",3610,0.320,0.000,1.200
"202602",3620,0.320,0.000,1.200
"202602",3630,0.320,0.000,1.200
"202602",3640,0.320,0.000,1.200
"202602",3650,0.320,0.000,1.200
"202602",3660,0.320,0.000,1.200
"202602",3670,0.320,0.000,1.200
"202602",3680,0.320,0.000,1.200
"202602",3690,0.320,0.000,1.200
"202602",3700,0.320,0.000,1.200
"202602",3710,0.320,0.000,1.200
"202602",3720,0.320,0.000,1.200
"202602",3730,0.320,0.000,1.200
"202602",3740,0.320,0.000,1.200
"202602",3750,0.440,0.000,1.800
"202602",3760,0.440,0.000,1.800
"202602",3770,0.440,0.000,1.800
"202602",3780,0.440,0.000,1.800
"202602",3790,0.440,0.000,1.800
"202602",3800,0.440,0.000,1.800
"202602",3810,0.440,0.000,1.800
"202602",3820,0.440,0.000,1.800
"202602",3830,0.440,0.000,1.800
"202602",3840,0.440,0.000,1.800
"202602",3850,0.440,0.000,1.800
"202602",3860,0.440,0.000,1.800
"202602",3870,0.440,0.000,1.800
"202602",3880,0.440,0.000,1.800
"202602",3890,0.440,0.000,1.800
"202602",3900,0.440,0.000,1.800
"202602",3910,0.440,0.000,1.800
"202602",3920,0.440,0.000,1.800
"202602",3930,0.440,0.000,1.800
"202602",3940,0.440,0.000,1.800
"202602",3950,0.440,0.000,1.800
"202602",3960,0.440,0.000,1.800
"202602",3970,0.440,0.000,1.800
"202602",3980,0.440,0.000,1.800
"202602",3990,0.440,0.000,1.800
"202602",4000,0.440,0.000,1.800
"202602",4010,0.440,0.000,1.800
"202602",4020,0.440,0.000,1.800
"202602",4030,0.440,0.000,1.800
"202602",4040,0.440,0.000,1.800
"202602",4050,0.440,0.000,1.800
"202602",4060,0.440,0.000,1.800
"202602",4070,0.440,0.000,1.800
"202602",4080,0.440,0.000,1.800
"202602",4090,0.440,0.000,1.800
"202602",4100,0.440,0.000,1.800
"202602",4110,0.440,0.000,1.800
"202602",4120,0.440,0.000,1.800
"202602",4130,0.440,0.000,1.800
"202602",4140,0.440,0.000,1.800
"202602",4150,0.440,0.000,1.800
"202602",4160,0.440,0.000,1.800
"202602",4170,0.440,0.000,1.800
"202602",4180,0.440,0.000,1.800
"202602",4190,0.440,0.000,1.800
"202602",4200,0.440,0.000,1.800
"202602",4210,0.440,0.000,1.800
"202602",4220,0.440,0.000,1.800
"202602",4230,0.440,0.000,1.800
"202602",4240,0.440,0.000,1.800
"202602",4250,0.440,0.000,1.800
"202602",4260,0.440,0.000,1.800
"202602",4270,0.440,0.000,1.800
"202602",4280,0.440,0.000,1.800
"202602",4290,0.440,0.000,1.800
"202602",4300,0.440,0.000,1.800
"202602",4310,0.440,0.000,1.800
"202602",4320,0.440,0.000,1.800
"202602",4330,0.440,0.000,1.800
"202602",4340,0.440,0.000,1.800
"202602",4350,0.440,0.000,1.800
"202602",4360,0.440,0.000,1.800
"202602",4370,0.440,0.000,1.800
"202602",4410,0.440,0.000,1.800
"202602",4380,0.440,0.000,1.800
"202602",4390,0.440,0.000,1.800
"202602",4400,0.440,0.000,1.800
"202602",4420,0.440,0.000,1.800
"202602",4430,0.440,0.000,1.800
"202602",4440,0.440,0.000,1.800
"202602",4450,0.440,0.000,1.800
"202602",4460,0.440,0.000,1.800
"202602",4470,0.440,0.000,1.800
"202602",4480,0.440,0.000,1.800
"202602",4490,0.440,0.000,1.800
"202602",4500,0.440,0.000,1.800
"202602",4510,0.440,0.000,1.800
"202602",4520,0.440,0.000,1.800
"202602",4530,0.440,0.000,1.800
"202602",4540,0.440,0.000,1.800
"202602",4550,0.440,0.000,1.800
"202602",4560,0.440,0.000,1.800
"202602",4570,0.440,0.000,1.800
"202602",4580,0.440,0.000,1.800
"202602",4590,0.440,0.000,1.800
"202602",4600,0.440,0.000,1.800
"202602",4610,0.440,0.000,1.800
"202602",4620,0.440,0.000,1.800
"202602",4630,0.440,0.000,1.800
"202602",4640,0.440,0.000,1.800
"202602",4650,0.440,0.000,1.800
"202602",4660,0.440,0.000,1.800
"202602",4670,0.440,0.000,1.800
"202602",4680,0.440,0.000,1.800
"202602",4690,0.440,0.000,1.800
"202602",4700,0.440,0.000,1.800
"202602",4710,0.440,0.000,1.800
"202602",4720,0.440,0.000,1.800
"202602",4730,0.440,0.000,1.800
"202602",4740,0.440,0.000,1.800
"202602",4750,0.440,0.000,1.800
"202602",4760,0.440,0.000,1.800
"202602",4770,0.440,0.000,1.800
"202602",4780,0.440,0.000,1.800
"202602",4790,0.440,0.000,1.800
"202602",4800,0.440,0.000,1.800
"202602",4810,0.440,0.000,1.800
"202602",4820,0.440,0.000,1.800
"202602",4830,0.440,0.000,1.800
"202602",4840,0.440,0.000,1.800
"202602",4850,0.440,0.000,1.800
"202602",4860,0.440,0.000,1.800
"202602",4870,0.440,0.000,1.800
"202602",4880,0.440,0.000,1.800
"202602",4890,0.440,0.000,1.800
"202602",4900,0.440,0.000,1.800
"202602",4910,0.440,0.000,1.800
"202602",4920,0.440,0.000,1.800
"202602",4930,0.440,0.000,1.800
"202602",4940,0.440,0.000,1.800
"202602",4950,0.440,0.000,1.800
"202602",4960,0.440,0.000,1.800
"202602",4970,0.440,0.000,1.800
"202602",4980,0.440,0.000,1.800
"202602",4990,0.440,0.000,1.800
"202602",5000,0.440,0.000,1.800
"202602",5010,0.440,0.000,1.800
"202602",5020,0.440,0.000,1.800
"202602",5030,0.440,0.000,1.800
"202602",5040,0.440,0.000,1.800
"202602",5050,0.440,0.000,1.800
"202602",5060,0.440,0.000,1.800
"202602",5070,0.440,0.000,1.800
"202602",5080,0.440,0.000,1.800
"202602",5090,0.440,0.000,1.800
"202602",5100,0.440,0.000,1.800
"202602",5110,0.440,0.000,1.800
"202602",5120,0.440,0.000,1.800
"202602",5130,0.440,0.000,1.800
"202602",5140,0.440,0.000,1.800
"202602",5150,0.440,0.000,1.800
"202602",5160,0.440,0.000,1.800
"202602",5170,0.440,0.000,1.800
"202602",5180,0.440,0.000,1.800
"202602",5190,0.440,0.000,1.800
"202602",5200,0.440,0.000,1.800
"202602",5210,0.440,0.000,1.800
"202602",5220,0.440,0.000,1.800
"202602",5230,0.440,0.000,1.800
"202602",5240,0.440,0.000,1.800
"202602",5250,0.440,0.000,1.800
"202602",5260,0.440,0.000,1.800
"202602",5270,0.440,0.000,1.800
"202602",5280,0.440,0.000,1.800
"202602",5290,0.440,0.000,1.800
"202602",5300,0.440,0.000,1.800
"202602",5310,0.440,0.000,1.800
"202602",5320,0.440,0.000,1.800
"202602",5330,0.440,0.000,1.800
"202602",5340,0.440,0.000,1.800
"202602",5350,0.440,0.000,1.800
"202602",5360,0.440,0.000,1.800
"202602",5370,0.440,0.000,1.800
"202602",5380,0.440,0.000,1.800
"202602",5390,0.440,0.000,1.800
"202602",5400,0.490,0.000,1.900
"202602",5410,0.490,0.000,1.900
"202602",5420,0.490,0.000,1.900
"202602",5430,0.490,0.000,1.900
"202602",5440,0.490,0.000,1.900
"202602",5450,0.490,0.000,1.900
"202602",5460,0.490,0.000,1.900
"202602",5470,0.490,0.000,1.900
"202602",5480,0.490,0.000,1.900
"202602",5490,0.490,0.000,1.900
"202602",5500,0.490,0.000,1.900
"202602",5510,0.490,0.000,1.900
"202602",5520,0.490,0.000,1.900
"202602",5530,0.490,0.000,1.900
"202602",5540,0.490,0.000,1.900
"202602",5550,0.490,0.000,1.900
"202602",5560,0.490,0.000,1.900
"202602",5600,0.490,0.000,1.900
"202602",5570,0.490,0.000,1.900
"202602",5580,0.490,0.000,1.900
"202602",5590,0.490,0.000,1.900
"202602",5610,0.490,0.000,1.900
"202602",5620,0.490,0.000,1.900
"202602",5630,0.490,0.000,1.900
"202602",5640,0.490,0.000,1.900
"202602",5650,0.490,0.000,1.900
"202602",5660,0.490,0.000,1.900
"202602",5670,0.490,0.000,1.900
"202602",5680,0.490,0.000,1.900
"202602",5690,0.490,0.000,1.900
"202602",5700,0.490,0.000,1.900
"202602",5710,0.490,0.000,1.900
"202602",5720,0.490,0.000,1.900
"202602",5730,0.490,0.000,1.900
"202602",5740,0.490,0.000,1.900
"202602",5750,0.490,0.000,1.900
"202602",5760,0.490,0.000,1.900
"202602",5770,0.490,0.000,1.900
"202602",5780,0.490,0.000,1.900
"202602",5790,0.490,0.000,1.900
"202602",5800,0.490,0.000,1.900
"202602",5810,0.490,0.000,1.900
"202602",5820,0.490,0.000,1.900
"202602",5830,0.490,0.000,1.900
"202602",5840,0.490,0.000,1.900
"202602",5850,0.490,0.000,1.900
"202602",5860,0.490,0.000,1.900
"202602",5870,0.490,0.000,1.900
"202602",5880,0.490,0.000,1.900
"202602",5890,0.490,0.000,1.900
"202602",5900,0.490,0.000,1.900
"202602",5910,0.490,0.000,1.900
"202602",5920,0.490,0.000,1.900
"202602",5930,0.490,0.000,1.900
"202602",5940,0.490,0.000,1.900
"202602",5950,0.490,0.000,1.900
"202602",5960,0.490,0.000,1.900
"202602",5970,0.490,0.000,1.900
"202602",5980,0.490,0.000,1.900
"202602",5990,0.490,0.000,1.900
"202602",6000,0.490,0.000,1.900
"202602",6010,0.490,0.000,1.900
"202602",6020,0.490,0.000,1.900
"202602",6030,0.490,0.000,1.900
"202602",6040,0.490,0.000,1.900
"202602",6050,0.490,0.000,1.900
"202602",6060,0.490,0.000,1.900
"202602",6070,0.490,0.000,1.900
"202602",6080,0.490,0.000,1.900
"202602",6090,0.490,0.000,1.900
"202602",6100,0.490,0.000,1.900
"202602",6110,0.490,0.000,1.900
"202602",6120,0.490,0.000,1.900
"202602",6130,0.490,0.000,1.900
